record_id,student_id,academic_year,term,school_id,level,class,record_date,academic_scores
7278,S2410873,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 87,
""matematika"": 98,
""bahasa_inggris"": 95,
""IPA"": 84,
""fisika"": 72,
""kimia"": 83,
""biologi"": 76,
""IPS"": 93,
""sosiologi"": 84,
""ekonomi"": 90,
""geografi"": 76,
""pjok"": 86,
""informatika"": 97,
""seni_dan_prakarya"": 90
}"
7279,S2410874,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 97,
""pendidikan_pancasila"": 72,
""bahasa_indonesia"": 89,
""matematika"": 94,
""bahasa_inggris"": 97,
""IPA"": 83,
""fisika"": 76,
""kimia"": 85,
""biologi"": 83,
""IPS"": 94,
""sosiologi"": 83,
""ekonomi"": 87,
""geografi"": 95,
""pjok"": 86,
""informatika"": 96,
""seni_dan_prakarya"": 88
}"
7280,S2410875,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 83,
""bahasa_indonesia"": 92,
""matematika"": 98,
""bahasa_inggris"": 96,
""IPA"": 89,
""fisika"": 78,
""kimia"": 90,
""biologi"": 76,
""IPS"": 92,
""sosiologi"": 79,
""ekonomi"": 93,
""geografi"": 80,
""pjok"": 90,
""informatika"": 97,
""seni_dan_prakarya"": 87
}"
7281,S2410876,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 100,
""pendidikan_pancasila"": 98,
""bahasa_indonesia"": 91,
""matematika"": 99,
""bahasa_inggris"": 96,
""IPA"": 95,
""fisika"": 80,
""kimia"": 88,
""biologi"": 73,
""IPS"": 99,
""sosiologi"": 89,
""ekonomi"": 70,
""geografi"": 85,
""pjok"": 90,
""informatika"": 98,
""seni_dan_prakarya"": 80
}"
7282,S2410877,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 88,
""matematika"": 88,
""bahasa_inggris"": 91,
""IPA"": 85,
""fisika"": 83,
""kimia"": 86,
""biologi"": 72,
""IPS"": 92,
""sosiologi"": 86,
""ekonomi"": 74,
""geografi"": 88,
""pjok"": 84,
""informatika"": 90,
""seni_dan_prakarya"": 81
}"
7283,S2410878,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 87,
""matematika"": 87,
""bahasa_inggris"": 84,
""IPA"": 80,
""fisika"": 79,
""kimia"": 84,
""biologi"": 79,
""IPS"": 87,
""sosiologi"": 71,
""ekonomi"": 75,
""geografi"": 80,
""pjok"": 88,
""informatika"": 86,
""seni_dan_prakarya"": 86
}"
7284,S2410879,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 89,
""matematika"": 94,
""bahasa_inggris"": 96,
""IPA"": 90,
""fisika"": 88,
""kimia"": 79,
""biologi"": 90,
""IPS"": 90,
""sosiologi"": 88,
""ekonomi"": 76,
""geografi"": 85,
""pjok"": 99,
""informatika"": 95,
""seni_dan_prakarya"": 86
}"
7285,S2410880,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 100,
""pendidikan_pancasila"": 95,
""bahasa_indonesia"": 94,
""matematika"": 99,
""bahasa_inggris"": 97,
""IPA"": 93,
""fisika"": 83,
""kimia"": 92,
""biologi"": 81,
""IPS"": 99,
""sosiologi"": 77,
""ekonomi"": 84,
""geografi"": 82,
""pjok"": 90,
""informatika"": 98,
""seni_dan_prakarya"": 95
}"
7286,S2410881,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 97,
""pendidikan_pancasila"": 72,
""bahasa_indonesia"": 89,
""matematika"": 91,
""bahasa_inggris"": 96,
""IPA"": 83,
""fisika"": 82,
""kimia"": 71,
""biologi"": 80,
""IPS"": 90,
""sosiologi"": 73,
""ekonomi"": 81,
""geografi"": 91,
""pjok"": 88,
""informatika"": 94,
""seni_dan_prakarya"": 80
}"
7287,S2410882,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 95,
""bahasa_indonesia"": 90,
""matematika"": 97,
""bahasa_inggris"": 96,
""IPA"": 96,
""fisika"": 93,
""kimia"": 96,
""biologi"": 89,
""IPS"": 98,
""sosiologi"": 72,
""ekonomi"": 78,
""geografi"": 97,
""pjok"": 91,
""informatika"": 97,
""seni_dan_prakarya"": 92
}"
7288,S2410883,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 97,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 87,
""matematika"": 89,
""bahasa_inggris"": 95,
""IPA"": 84,
""fisika"": 72,
""kimia"": 79,
""biologi"": 89,
""IPS"": 97,
""sosiologi"": 78,
""ekonomi"": 83,
""geografi"": 71,
""pjok"": 78,
""informatika"": 92,
""seni_dan_prakarya"": 92
}"
7289,S2410884,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 72,
""bahasa_indonesia"": 85,
""matematika"": 87,
""bahasa_inggris"": 89,
""IPA"": 82,
""fisika"": 83,
""kimia"": 79,
""biologi"": 82,
""IPS"": 90,
""sosiologi"": 92,
""ekonomi"": 77,
""geografi"": 86,
""pjok"": 86,
""informatika"": 88,
""seni_dan_prakarya"": 81
}"
7290,S2410885,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 85,
""matematika"": 84,
""bahasa_inggris"": 89,
""IPA"": 81,
""fisika"": 73,
""kimia"": 78,
""biologi"": 85,
""IPS"": 91,
""sosiologi"": 81,
""ekonomi"": 91,
""geografi"": 93,
""pjok"": 83,
""informatika"": 87,
""seni_dan_prakarya"": 94
}"
7291,S2410886,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 98,
""bahasa_indonesia"": 94,
""matematika"": 99,
""bahasa_inggris"": 95,
""IPA"": 96,
""fisika"": 74,
""kimia"": 88,
""biologi"": 93,
""IPS"": 99,
""sosiologi"": 72,
""ekonomi"": 91,
""geografi"": 77,
""pjok"": 92,
""informatika"": 97,
""seni_dan_prakarya"": 97
}"
7292,S2410887,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 88,
""matematika"": 91,
""bahasa_inggris"": 95,
""IPA"": 87,
""fisika"": 77,
""kimia"": 78,
""biologi"": 86,
""IPS"": 88,
""sosiologi"": 81,
""ekonomi"": 91,
""geografi"": 91,
""pjok"": 95,
""informatika"": 93,
""seni_dan_prakarya"": 90
}"
7293,S2410888,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 88,
""matematika"": 93,
""bahasa_inggris"": 88,
""IPA"": 93,
""fisika"": 80,
""kimia"": 95,
""biologi"": 78,
""IPS"": 94,
""sosiologi"": 84,
""ekonomi"": 82,
""geografi"": 76,
""pjok"": 85,
""informatika"": 91,
""seni_dan_prakarya"": 92
}"
7294,S2410889,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 87,
""matematika"": 88,
""bahasa_inggris"": 85,
""IPA"": 80,
""fisika"": 78,
""kimia"": 82,
""biologi"": 81,
""IPS"": 84,
""sosiologi"": 74,
""ekonomi"": 86,
""geografi"": 70,
""pjok"": 92,
""informatika"": 87,
""seni_dan_prakarya"": 91
}"
7295,S2410890,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 72,
""bahasa_indonesia"": 86,
""matematika"": 87,
""bahasa_inggris"": 86,
""IPA"": 80,
""fisika"": 73,
""kimia"": 83,
""biologi"": 73,
""IPS"": 84,
""sosiologi"": 83,
""ekonomi"": 89,
""geografi"": 70,
""pjok"": 90,
""informatika"": 87,
""seni_dan_prakarya"": 95
}"
7296,S2410891,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 87,
""matematika"": 89,
""bahasa_inggris"": 85,
""IPA"": 83,
""fisika"": 75,
""kimia"": 87,
""biologi"": 72,
""IPS"": 97,
""sosiologi"": 81,
""ekonomi"": 70,
""geografi"": 80,
""pjok"": 84,
""informatika"": 87,
""seni_dan_prakarya"": 85
}"
7297,S2410892,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 92,
""matematika"": 99,
""bahasa_inggris"": 95,
""IPA"": 90,
""fisika"": 89,
""kimia"": 93,
""biologi"": 73,
""IPS"": 99,
""sosiologi"": 85,
""ekonomi"": 72,
""geografi"": 82,
""pjok"": 82,
""informatika"": 97,
""seni_dan_prakarya"": 82
}"
7298,S2410893,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 83,
""pendidikan_pancasila"": 74,
""bahasa_indonesia"": 86,
""matematika"": 86,
""bahasa_inggris"": 86,
""IPA"": 81,
""fisika"": 83,
""kimia"": 83,
""biologi"": 77,
""IPS"": 92,
""sosiologi"": 71,
""ekonomi"": 92,
""geografi"": 82,
""pjok"": 88,
""informatika"": 86,
""seni_dan_prakarya"": 83
}"
7299,S2410894,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 83,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 88,
""matematika"": 85,
""bahasa_inggris"": 88,
""IPA"": 80,
""fisika"": 80,
""kimia"": 71,
""biologi"": 71,
""IPS"": 92,
""sosiologi"": 82,
""ekonomi"": 97,
""geografi"": 87,
""pjok"": 86,
""informatika"": 87,
""seni_dan_prakarya"": 89
}"
7300,S2410895,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 88,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 89,
""matematika"": 99,
""bahasa_inggris"": 94,
""IPA"": 81,
""fisika"": 77,
""kimia"": 71,
""biologi"": 78,
""IPS"": 87,
""sosiologi"": 90,
""ekonomi"": 72,
""geografi"": 76,
""pjok"": 82,
""informatika"": 97,
""seni_dan_prakarya"": 87
}"
7301,S2410896,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 94,
""pendidikan_pancasila"": 85,
""bahasa_indonesia"": 89,
""matematika"": 87,
""bahasa_inggris"": 90,
""IPA"": 84,
""fisika"": 72,
""kimia"": 80,
""biologi"": 75,
""IPS"": 97,
""sosiologi"": 88,
""ekonomi"": 78,
""geografi"": 94,
""pjok"": 84,
""informatika"": 89,
""seni_dan_prakarya"": 89
}"
7302,S2410897,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 88,
""matematika"": 88,
""bahasa_inggris"": 85,
""IPA"": 80,
""fisika"": 82,
""kimia"": 84,
""biologi"": 77,
""IPS"": 89,
""sosiologi"": 89,
""ekonomi"": 78,
""geografi"": 81,
""pjok"": 88,
""informatika"": 87,
""seni_dan_prakarya"": 80
}"
7303,S2410898,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 90,
""matematika"": 91,
""bahasa_inggris"": 92,
""IPA"": 82,
""fisika"": 70,
""kimia"": 76,
""biologi"": 82,
""IPS"": 92,
""sosiologi"": 75,
""ekonomi"": 73,
""geografi"": 91,
""pjok"": 90,
""informatika"": 92,
""seni_dan_prakarya"": 89
}"
7304,S2410899,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 89,
""matematika"": 95,
""bahasa_inggris"": 94,
""IPA"": 89,
""fisika"": 94,
""kimia"": 82,
""biologi"": 79,
""IPS"": 95,
""sosiologi"": 85,
""ekonomi"": 83,
""geografi"": 71,
""pjok"": 91,
""informatika"": 95,
""seni_dan_prakarya"": 78
}"
7305,S2410900,2024/2025,Term 4,A07,10,10D,2025-07-25,"{
""pendidikan_agama"": 84,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 89,
""matematika"": 91,
""bahasa_inggris"": 95,
""IPA"": 85,
""fisika"": 86,
""kimia"": 73,
""biologi"": 80,
""IPS"": 97,
""sosiologi"": 78,
""ekonomi"": 89,
""geografi"": 78,
""pjok"": 88,
""informatika"": 93,
""seni_dan_prakarya"": 94
}"
7306,S2410901,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 89,
""matematika"": 97,
""bahasa_inggris"": 88,
""IPA"": 92,
""fisika"": 74,
""kimia"": 88,
""biologi"": 89,
""IPS"": 93,
""sosiologi"": 93,
""ekonomi"": 76,
""geografi"": 70,
""pjok"": 94,
""informatika"": 93,
""seni_dan_prakarya"": 85
}"
7307,S2410902,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 97,
""bahasa_indonesia"": 91,
""matematika"": 98,
""bahasa_inggris"": 87,
""IPA"": 96,
""fisika"": 78,
""kimia"": 72,
""biologi"": 89,
""IPS"": 99,
""sosiologi"": 99,
""ekonomi"": 88,
""geografi"": 95,
""pjok"": 90,
""informatika"": 93,
""seni_dan_prakarya"": 91
}"
7308,S2410903,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 89,
""matematika"": 90,
""bahasa_inggris"": 86,
""IPA"": 88,
""fisika"": 76,
""kimia"": 85,
""biologi"": 70,
""IPS"": 95,
""sosiologi"": 82,
""ekonomi"": 79,
""geografi"": 71,
""pjok"": 87,
""informatika"": 88,
""seni_dan_prakarya"": 83
}"
7309,S2410904,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 84,
""bahasa_indonesia"": 88,
""matematika"": 95,
""bahasa_inggris"": 83,
""IPA"": 89,
""fisika"": 72,
""kimia"": 81,
""biologi"": 93,
""IPS"": 91,
""sosiologi"": 82,
""ekonomi"": 92,
""geografi"": 74,
""pjok"": 86,
""informatika"": 89,
""seni_dan_prakarya"": 92
}"
7310,S2410905,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 85,
""matematika"": 92,
""bahasa_inggris"": 86,
""IPA"": 85,
""fisika"": 71,
""kimia"": 84,
""biologi"": 89,
""IPS"": 92,
""sosiologi"": 78,
""ekonomi"": 96,
""geografi"": 91,
""pjok"": 89,
""informatika"": 89,
""seni_dan_prakarya"": 85
}"
7311,S2410906,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 85,
""bahasa_indonesia"": 87,
""matematika"": 93,
""bahasa_inggris"": 87,
""IPA"": 91,
""fisika"": 85,
""kimia"": 71,
""biologi"": 91,
""IPS"": 93,
""sosiologi"": 82,
""ekonomi"": 88,
""geografi"": 77,
""pjok"": 87,
""informatika"": 90,
""seni_dan_prakarya"": 94
}"
7312,S2410907,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 86,
""matematika"": 88,
""bahasa_inggris"": 90,
""IPA"": 83,
""fisika"": 79,
""kimia"": 78,
""biologi"": 87,
""IPS"": 92,
""sosiologi"": 76,
""ekonomi"": 70,
""geografi"": 74,
""pjok"": 91,
""informatika"": 89,
""seni_dan_prakarya"": 87
}"
7313,S2410908,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 98,
""bahasa_indonesia"": 88,
""matematika"": 97,
""bahasa_inggris"": 90,
""IPA"": 96,
""fisika"": 76,
""kimia"": 94,
""biologi"": 79,
""IPS"": 96,
""sosiologi"": 91,
""ekonomi"": 81,
""geografi"": 72,
""pjok"": 90,
""informatika"": 94,
""seni_dan_prakarya"": 86
}"
7314,S2410909,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 85,
""bahasa_indonesia"": 87,
""matematika"": 97,
""bahasa_inggris"": 86,
""IPA"": 90,
""fisika"": 87,
""kimia"": 92,
""biologi"": 72,
""IPS"": 92,
""sosiologi"": 82,
""ekonomi"": 72,
""geografi"": 79,
""pjok"": 88,
""informatika"": 92,
""seni_dan_prakarya"": 90
}"
7315,S2410910,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 72,
""bahasa_indonesia"": 85,
""matematika"": 88,
""bahasa_inggris"": 86,
""IPA"": 79,
""fisika"": 71,
""kimia"": 80,
""biologi"": 75,
""IPS"": 85,
""sosiologi"": 82,
""ekonomi"": 72,
""geografi"": 77,
""pjok"": 89,
""informatika"": 87,
""seni_dan_prakarya"": 84
}"
7316,S2410911,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 91,
""matematika"": 98,
""bahasa_inggris"": 91,
""IPA"": 96,
""fisika"": 94,
""kimia"": 73,
""biologi"": 71,
""IPS"": 93,
""sosiologi"": 86,
""ekonomi"": 85,
""geografi"": 74,
""pjok"": 91,
""informatika"": 95,
""seni_dan_prakarya"": 91
}"
7317,S2410912,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 87,
""matematika"": 88,
""bahasa_inggris"": 84,
""IPA"": 79,
""fisika"": 81,
""kimia"": 82,
""biologi"": 76,
""IPS"": 90,
""sosiologi"": 80,
""ekonomi"": 86,
""geografi"": 94,
""pjok"": 84,
""informatika"": 86,
""seni_dan_prakarya"": 89
}"
7318,S2410913,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 76,
""bahasa_indonesia"": 90,
""matematika"": 91,
""bahasa_inggris"": 88,
""IPA"": 88,
""fisika"": 89,
""kimia"": 71,
""biologi"": 77,
""IPS"": 97,
""sosiologi"": 88,
""ekonomi"": 86,
""geografi"": 96,
""pjok"": 86,
""informatika"": 90,
""seni_dan_prakarya"": 95
}"
7319,S2410914,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 90,
""bahasa_indonesia"": 88,
""matematika"": 97,
""bahasa_inggris"": 90,
""IPA"": 91,
""fisika"": 96,
""kimia"": 70,
""biologi"": 83,
""IPS"": 96,
""sosiologi"": 85,
""ekonomi"": 88,
""geografi"": 80,
""pjok"": 90,
""informatika"": 94,
""seni_dan_prakarya"": 96
}"
7320,S2410915,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 77,
""bahasa_indonesia"": 88,
""matematika"": 97,
""bahasa_inggris"": 89,
""IPA"": 93,
""fisika"": 88,
""kimia"": 98,
""biologi"": 85,
""IPS"": 92,
""sosiologi"": 81,
""ekonomi"": 70,
""geografi"": 91,
""pjok"": 87,
""informatika"": 93,
""seni_dan_prakarya"": 92
}"
7321,S2410916,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 87,
""matematika"": 92,
""bahasa_inggris"": 87,
""IPA"": 84,
""fisika"": 71,
""kimia"": 83,
""biologi"": 88,
""IPS"": 89,
""sosiologi"": 79,
""ekonomi"": 89,
""geografi"": 81,
""pjok"": 85,
""informatika"": 90,
""seni_dan_prakarya"": 89
}"
7322,S2410917,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 88,
""bahasa_indonesia"": 87,
""matematika"": 95,
""bahasa_inggris"": 88,
""IPA"": 96,
""fisika"": 95,
""kimia"": 92,
""biologi"": 79,
""IPS"": 94,
""sosiologi"": 86,
""ekonomi"": 83,
""geografi"": 72,
""pjok"": 89,
""informatika"": 92,
""seni_dan_prakarya"": 88
}"
7323,S2410918,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 89,
""matematika"": 89,
""bahasa_inggris"": 91,
""IPA"": 85,
""fisika"": 90,
""kimia"": 71,
""biologi"": 76,
""IPS"": 93,
""sosiologi"": 90,
""ekonomi"": 95,
""geografi"": 76,
""pjok"": 93,
""informatika"": 90,
""seni_dan_prakarya"": 94
}"
7324,S2410919,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 78,
""bahasa_indonesia"": 88,
""matematika"": 88,
""bahasa_inggris"": 85,
""IPA"": 81,
""fisika"": 76,
""kimia"": 86,
""biologi"": 74,
""IPS"": 95,
""sosiologi"": 92,
""ekonomi"": 70,
""geografi"": 86,
""pjok"": 87,
""informatika"": 87,
""seni_dan_prakarya"": 94
}"
7325,S2410920,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 86,
""bahasa_indonesia"": 89,
""matematika"": 95,
""bahasa_inggris"": 90,
""IPA"": 92,
""fisika"": 84,
""kimia"": 92,
""biologi"": 77,
""IPS"": 97,
""sosiologi"": 88,
""ekonomi"": 81,
""geografi"": 72,
""pjok"": 91,
""informatika"": 93,
""seni_dan_prakarya"": 78
}"
7326,S2410921,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 73,
""bahasa_indonesia"": 85,
""matematika"": 87,
""bahasa_inggris"": 87,
""IPA"": 81,
""fisika"": 80,
""kimia"": 75,
""biologi"": 75,
""IPS"": 92,
""sosiologi"": 89,
""ekonomi"": 95,
""geografi"": 83,
""pjok"": 82,
""informatika"": 87,
""seni_dan_prakarya"": 89
}"
7327,S2410922,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 83,
""bahasa_indonesia"": 88,
""matematika"": 91,
""bahasa_inggris"": 87,
""IPA"": 87,
""fisika"": 70,
""kimia"": 75,
""biologi"": 87,
""IPS"": 96,
""sosiologi"": 92,
""ekonomi"": 82,
""geografi"": 87,
""pjok"": 89,
""informatika"": 89,
""seni_dan_prakarya"": 90
}"
7328,S2410923,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 90,
""bahasa_indonesia"": 89,
""matematika"": 98,
""bahasa_inggris"": 88,
""IPA"": 94,
""fisika"": 90,
""kimia"": 73,
""biologi"": 92,
""IPS"": 93,
""sosiologi"": 97,
""ekonomi"": 73,
""geografi"": 82,
""pjok"": 89,
""informatika"": 93,
""seni_dan_prakarya"": 92
}"
7329,S2410924,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 89,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 86,
""matematika"": 89,
""bahasa_inggris"": 85,
""IPA"": 82,
""fisika"": 74,
""kimia"": 72,
""biologi"": 77,
""IPS"": 90,
""sosiologi"": 74,
""ekonomi"": 78,
""geografi"": 94,
""pjok"": 85,
""informatika"": 87,
""seni_dan_prakarya"": 92
}"
7330,S2410925,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 89,
""matematika"": 97,
""bahasa_inggris"": 87,
""IPA"": 89,
""fisika"": 87,
""kimia"": 75,
""biologi"": 90,
""IPS"": 95,
""sosiologi"": 90,
""ekonomi"": 81,
""geografi"": 89,
""pjok"": 92,
""informatika"": 92,
""seni_dan_prakarya"": 95
}"
7331,S2410926,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 93,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 90,
""matematika"": 96,
""bahasa_inggris"": 87,
""IPA"": 93,
""fisika"": 76,
""kimia"": 90,
""biologi"": 76,
""IPS"": 92,
""sosiologi"": 72,
""ekonomi"": 80,
""geografi"": 90,
""pjok"": 92,
""informatika"": 92,
""seni_dan_prakarya"": 89
}"
7332,S2410927,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 98,
""pendidikan_pancasila"": 82,
""bahasa_indonesia"": 87,
""matematika"": 91,
""bahasa_inggris"": 86,
""IPA"": 94,
""fisika"": 71,
""kimia"": 82,
""biologi"": 96,
""IPS"": 96,
""sosiologi"": 79,
""ekonomi"": 90,
""geografi"": 91,
""pjok"": 93,
""informatika"": 89,
""seni_dan_prakarya"": 88
}"
7333,S2410928,2024/2025,Term 4,A07,10,10E,2025-07-25,"{
""pendidikan_agama"": 92,
""pendidikan_pancasila"": 81,
""bahasa_indonesia"": 90,
""matematika"": 89,
""bahasa_inggris"": 87,
""IPA"": 86,
""fisika"": 70,
""kimia"": 78,
""biologi"": 91,
""IPS"": 94,
""sosiologi"": 78,
""ekonomi"": 80,
""geografi"": 86,
""pjok"": 90,
""informatika"": 88,
""seni_dan_prakarya"": 85
}"
7334,S2410929,2024/2025,Term 4,A07,10,10F,2025-07-25,"{
""pendidikan_agama"": 100,
""pendidikan_pancasila"": 89,
""bahasa_indonesia"": 92,
""matematika"": 92,
""bahasa_inggris"": 89,
""IPA"": 91,
""fisika"": 84,
""kimia"": 86,
""biologi"": 89,
""IPS"": 97,
""sosiologi"": 76,
""ekonomi"": 86,
""geografi"": 79,
""pjok"": 88,
""informatika"": 91,
""seni_dan_prakarya"": 90
}"
7335,S2410930,2024/2025,Term 4,A07,10,10F,2025-07-25,"{
""pendidikan_agama"": 91,
""pendidikan_pancasila"": 75,
""bahasa_indonesia"": 90,
""matematika"": 88,
""bahasa_inggris"": 93,
""IPA"": 91,
""fisika"": 92,
""kimia"": 75,
""biologi"": 93,
""IPS"": 92,
""sosiologi"": 80,
""ekonomi"": 92,
""geografi"": 95,
""pjok"": 91,
""informatika"": 91,
""seni_dan_prakarya"": 87
}"
7336,S2410931,2024/2025,Term 4,A07,10,10F,2025-07-25,"{
""pendidikan_agama"": 90,
""pendidikan_pancasila"": 94,
""bahasa_indonesia"": 98,
""matematika"": 99,
""bahasa_inggris"": 89,
""IPA"": 97,
""fisika"": 80,
""kimia"": 95,
""biologi"": 88,
""IPS"": 98,
""sosiologi"": 70,
""ekonomi"": 89,
""geografi"": 70,
""pjok"": 94,
""informatika"": 94,
""seni_dan_prakarya"": 88
}"
